seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,audit_safe
1,cage,1,isSafe,1,1,0.451574,372844,6224,29.8229,18,1493,0,0.0020845,0.00249477,0,0,0.0,0.0,59766,6221,0.104139,0,0,0,True
1,cage,1,qpFixed,1,1,0.0215145,11336,148,22.2631,1510,1510,0,0.00256964,0.00249477,0,0,0.0225294,0.0,180,91,0.822222,0,0,0,True
1,cage,1,bubbleCBF,1,1,0.0170592,7311,108,17.2097,995,995,0,0.000202441,0.00249477,0,0,0.0255744,0.0266721,117,65,0.923077,0,0,0,True
1,cage,1,qpFreeGate,1,1,0.0723743,57636,1270,19.8969,1195,1195,0,0.0041127,0.00249477,0,0,0.0301574,0.0,7177,1231,0.176954,0,0,0,True
1,cage,1,VAMP,1,1,0.0105325,317406,1090,19.5066,12,977,0,0.0149985,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
1,cage,2,isSafe,1,1,0.0372237,40626,503,14.7167,9,737,0,0.000641918,0.00249477,0,0,0.0,0.0,4434,500,0.113442,0,0,0,True
1,cage,2,qpFixed,1,1,0.0200517,10435,147,20.709,1389,1389,3,-0.00020356,0.00100153,0,0,0.0222388,0.0,161,90,0.913043,0,0,0,False
1,cage,2,bubbleCBF,1,1,0.0142614,6045,94,24.7314,1572,1572,9,-0.00298139,0.00249477,0,0,0.0248916,0.0307692,102,56,0.921569,0,0,0,False
1,cage,2,qpFreeGate,1,1,0.0397632,33442,740,23.4349,1518,1518,0,0.00568206,0.00249477,0,0,0.0308501,0.0,3880,706,0.190722,0,0,0,True
1,cage,2,VAMP,1,1,0.00772629,248537,834,16.8429,10,844,0,0.000641918,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
1,cage,3,isSafe,1,1,0.0756342,77480,1052,17.5655,12,880,0,0.0115707,0.00249477,0,0,0.0,0.0,11061,1048,0.0951089,0,0,0,True
1,cage,3,qpFixed,1,1,0.0068516,3581,63,12.9705,882,882,84,-0.00364748,0.00249477,0,0,0.0241769,0.0,45,33,1.4,0,0,0,False
1,cage,3,bubbleCBF,1,1,0.00987427,4232,69,31.7306,2001,2001,4,-0.000504998,0.00249477,0,0,0.0271307,0.0356805,61,41,1.13115,0,0,0,False
1,cage,3,qpFreeGate,1,1,0.0260957,22394,497,22.4577,1442,1442,0,0.00431255,0.00249477,0,0,0.0308801,0.0,2697,479,0.184279,0,0,0,True
1,cage,3,VAMP,1,1,0.00124975,52018,164,16.9178,10,847,9,-0.00187489,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,4,isSafe,1,1,0.124417,121887,1740,28.9997,17,1451,5,-0.00204161,0.00249477,0,0,0.0,0.0,16372,1737,0.106279,0,0,0,False
1,cage,4,qpFixed,1,1,0.00290052,1644,37,12.1667,741,741,4,-0.00107272,0.00249477,0,0,0.0266486,0.0,18,17,2.05556,0,0,0,False
1,cage,4,bubbleCBF,1,1,0.0129653,5624,106,17.5066,1026,1026,0,0.00255765,0.00249477,0,0,0.0283626,0.0353841,79,59,1.34177,0,0,0,True
1,cage,4,qpFreeGate,1,1,0.0842774,65848,1494,21.6297,1356,1356,0,0.00543403,0.00249477,0,0,0.0301745,0.0,8497,1463,0.175827,0,0,0,True
1,cage,4,VAMP,1,1,0.000295254,12774,54,17.8435,10,894,0,0.0032958,0.000873835,0,0,0.0,0.0,0,0,0,0,0,0,True
1,cage,5,isSafe,1,1,0.231281,214002,3358,31.2185,19,1562,1,-0.000704407,0.00249477,0,0,0.0,0.0,30637,3353,0.109606,0,0,0,False
1,cage,5,qpFixed,1,1,0.00612911,3395,60,17.6025,1118,1118,0,0.000912673,0.00249477,0,0,0.0256658,0.0,42,33,1.42857,0,0,0,True
1,cage,5,bubbleCBF,1,1,0.00732476,3202,61,17.8174,1113,1113,0,0.00114787,0.00249477,0,0,0.0286158,0.0415365,42,32,1.45238,0,0,0,True
1,cage,5,qpFreeGate,1,1,0.0353274,30222,666,26.239,1540,1540,0,0.00255946,0.00249477,0,0,0.030913,0.0,3413,643,0.195136,0,0,0,True
1,cage,5,VAMP,1,1,0.0915588,1646103,5701,30.1519,19,1509,1,-0.000704407,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,6,isSafe,1,1,0.0243861,27173,327,27.0585,15,1354,0,0.00234792,0.00249477,0,0,0.0,0.0,2828,324,0.115629,0,0,0,True
1,cage,6,qpFixed,1,1,0.0023184,1315,30,16.3631,1081,1081,3,-0.000462434,0.00249477,0,0,0.0291121,0.0,14,12,2.14286,0,0,0,False
1,cage,6,bubbleCBF,1,1,0.00277489,1212,28,17.7531,1111,1111,7,-0.000399184,0.00249477,0,0,0.0333095,0.0990099,14,11,2,0,0,0,False
1,cage,6,qpFreeGate,1,1,0.0469299,39113,861,13.1096,798,798,0,0.00419499,0.00249477,0,0,0.0306537,0.0,4762,836,0.180806,0,0,0,True
1,cage,6,VAMP,1,1,0.0406254,926366,3048,24.6582,14,1234,0,0.0157598,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
1,cage,7,isSafe,1,1,0.472702,380984,6353,30.1645,17,1510,3,-0.00182058,0.00249477,0,0,0.0,0.0,61593,6349,0.103145,0,0,0,False
1,cage,7,qpFixed,1,1,0.0119621,6549,101,27.2345,1686,1686,6,-0.00132655,0.00249477,0,0,0.0248254,0.0,92,60,1.09783,0,0,0,False
1,cage,7,bubbleCBF,1,1,0.0144604,6355,103,27.8178,1725,1725,3,-0.000734637,0.00249477,0,0,0.0275292,0.033989,92,62,1.11957,0,0,0,False
1,cage,7,qpFreeGate,1,1,0.0374641,31613,698,25.7937,1596,1596,0,0.0061018,0.00249477,0,0,0.0308694,0.0,3654,677,0.191024,0,0,0,True
1,cage,7,VAMP,1,1,0.0088889,282079,930,21.0345,12,1053,12,-0.00130045,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,8,isSafe,1,1,0.0340419,37421,456,25.2965,14,1266,0,0.0053661,0.00249477,0,0,0.0,0.0,3946,453,0.11556,0,0,0,True
1,cage,8,qpFixed,1,1,0.00678815,3601,67,20.9912,1280,1280,0,0.00107872,0.00249477,0,0,0.02562,0.0,45,35,1.48889,0,0,0,True
1,cage,8,bubbleCBF,1,1,0.0079347,3382,67,19.7885,1121,1121,0,0.000335488,0.00249477,0,0,0.0285749,0.042874,45,35,1.48889,0,0,0,True
1,cage,8,qpFreeGate,1,1,0.00569844,5145,116,13.4834,785,785,0,0.00706095,0.00249477,0,0,0.0330827,0.0,380,105,0.305263,0,0,0,True
1,cage,8,VAMP,1,1,0.00680122,247395,770,31.7842,18,1591,0,0.0053661,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
1,cage,9,isSafe,1,1,0.0581534,61741,822,35.1878,21,1761,0,0.00180845,0.00249477,0,0,0.0,0.0,7458,818,0.110217,0,0,0,True
1,cage,9,qpFixed,1,1,0.00343356,1911,39,22.1689,1380,1380,34,-0.00046502,0.00249477,0,0,0.0287045,0.0,22,19,1.77273,0,0,0,False
1,cage,9,bubbleCBF,1,1,0.00382403,1649,38,21.0123,1324,1324,22,-0.000372929,0.00249477,0,0,0.0319332,0.0642814,20,17,1.9,0,0,0,False
1,cage,9,qpFreeGate,1,1,0.138814,102004,2346,20.8601,1271,1271,0,0.00318293,0.00249477,0,0,0.0297244,0.0,14370,2314,0.163257,0,0,0,True
1,cage,9,VAMP,1,1,0.0078213,251078,853,20.3879,12,1021,36,-0.0039798,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,10,isSafe,1,1,0.0304185,33330,405,26.7516,15,1339,11,-0.00192375,0.00249477,0,0,0.0,0.0,3899,402,0.103873,0,0,0,False
1,cage,10,qpFixed,1,1,0.00699505,3739,64,22.5774,1476,1476,0,0.000455803,0.00249477,0,0,0.0254849,0.0,50,37,1.28,0,0,0,True
1,cage,10,bubbleCBF,1,1,0.0393124,16497,209,33.3884,2048,2048,29,-0.00818724,0.00249477,0,0,0.0243543,0.0318846,283,142,0.738516,0,0,0,False
1,cage,10,qpFreeGate,1,1,0.0576253,46629,1009,20.6082,1310,1310,0,0.00727278,0.00249477,0,0,0.0301186,0.0,6146,980,0.164172,0,0,0,True
1,cage,10,VAMP,1,1,0.0062574,212887,674,25.5694,14,1280,11,-0.00192502,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,11,isSafe,1,1,0.00949543,10792,120,23.0893,13,1156,0,0.0111495,0.00249477,0,0,0.0,0.0,1045,116,0.114833,0,0,0,True
1,cage,11,qpFixed,1,1,0.0207745,10906,152,22.6532,1427,1427,0,0.000475226,0.00249477,0,0,0.022915,0.0,163,92,0.932515,0,0,0,True
1,cage,11,bubbleCBF,1,1,0.0238319,10356,152,23.6526,1449,1449,0,0.000313142,0.00249477,0,0,0.0260511,0.0365006,163,94,0.932515,0,0,0,True
1,cage,11,qpFreeGate,1,1,0.0218162,18918,383,16.235,1024,1024,0,0.00292325,0.00249477,0,0,0.0310505,0.0,2106,367,0.181861,0,0,0,True
1,cage,11,VAMP,1,1,0.000753792,26925,122,13.8455,8,694,8,-0.00245482,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,12,isSafe,1,1,0.00279196,3214,38,18.8883,11,946,0,0.00568744,0.00249477,0,0,0.0,0.0,197,34,0.192893,0,0,0,True
1,cage,12,qpFixed,1,1,0.00738369,4073,66,18.3612,1225,1225,0,0.000558386,0.00249477,0,0,0.0238378,0.0,54,37,1.22222,0,0,0,True
1,cage,12,bubbleCBF,1,1,0.00869065,3855,63,13.9573,895,895,0,0.000558386,0.00249477,0,0,0.0265853,0.0355383,54,36,1.16667,0,0,0,True
1,cage,12,qpFreeGate,1,1,0.0426297,35924,771,14.1275,880,880,0,0.00564315,0.00249477,0,0,0.0307666,0.0,4246,739,0.181583,0,0,0,True
1,cage,12,VAMP,1,1,0.000281104,12704,49,18.8883,11,946,0,0.00568744,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
1,cage,13,isSafe,1,1,0.0541797,58162,757,24.741,14,1239,5,-0.000762502,0.00249477,0,0,0.0,0.0,6366,754,0.118913,0,0,0,False
1,cage,13,qpFixed,1,1,0.0154875,8275,139,29.7563,1955,1955,1,-0.00498696,0.00249477,0,0,0.0244376,0.0,114,81,1.2193,0,0,0,False
1,cage,13,bubbleCBF,1,1,0.00975952,4254,80,25.7467,1707,1707,14,-0.000342439,0.00249477,0,0,0.0272803,0.0481899,55,41,1.45455,0,0,0,False
1,cage,13,qpFreeGate,1,1,0.0373913,31753,705,22.7743,1452,1452,0,0.00309036,0.00249477,0,0,0.0312119,0.0,3528,686,0.19983,0,0,0,True
1,cage,13,VAMP,1,1,0.00615337,215558,698,21.7614,13,1090,7,-0.00359488,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,14,isSafe,1,1,0.0101514,11577,135,29.5036,16,1477,4,-0.000448586,0.00249477,0,0,0.0,0.0,953,131,0.141658,0,0,0,False
1,cage,14,qpFixed,1,1,0.00619266,3232,58,20.4037,1334,1334,0,0.000557361,0.00249477,0,0,0.0255657,0.0,45,30,1.28889,0,0,0,True
1,cage,14,bubbleCBF,1,1,0.0070743,3112,60,19.881,1268,1268,0,0.00182073,0.00249477,0,0,0.0276458,0.0269923,45,32,1.33333,0,0,0,True
1,cage,14,qpFreeGate,1,1,0.0187781,16586,352,21.4438,1280,1280,0,0.00241672,0.00249477,0,0,0.0314833,0.0,1642,331,0.214373,0,0,0,True
1,cage,14,VAMP,1,1,0.00158016,60205,231,21.8161,12,1092,0,0.0001117,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
1,cage,15,isSafe,1,1,0.214509,197720,2970,22.1472,14,1109,0,0.00625507,0.00249477,0,0,0.0,0.0,27029,2966,0.109882,0,0,0,True
1,cage,15,qpFixed,1,1,0.00568798,3051,53,18.4777,1168,1168,1,-4.00618e-05,0.00249477,0,0,0.0253481,0.0,41,28,1.29268,0,0,0,False
1,cage,15,bubbleCBF,1,1,0.00896489,3864,78,23.4277,1382,1382,0,0.000599488,0.00249477,0,0,0.031096,0.0582298,55,42,1.41818,0,0,0,True
1,cage,15,qpFreeGate,1,1,0.0243329,21241,467,18.714,1132,1132,0,0.00391492,0.00249477,0,0,0.0310105,0.0,2344,446,0.199232,0,0,0,True
1,cage,15,VAMP,1,1,0.0180277,515197,1694,26.9951,17,1351,24,-0.00209963,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,16,isSafe,1,1,0.049157,52798,671,17.1682,10,860,9,-0.000843271,0.00249477,0,0,0.0,0.0,6514,668,0.103009,0,0,0,False
1,cage,16,qpFixed,1,1,0.00184428,999,23,12.3193,794,794,0,0.00156065,0.00249477,0,0,0.0284611,0.0,10,10,2.3,0,0,0,True
1,cage,16,bubbleCBF,1,1,0.00211302,918,21,11.9069,745,745,0,0.000957516,0.00249477,0,0,0.0322386,0.0653595,10,9,2.1,0,0,0,True
1,cage,16,qpFreeGate,1,1,0.0146112,12976,272,21.6213,1351,1351,0,0.0045406,0.00249477,0,0,0.0314601,0.0,1406,261,0.193457,0,0,0,True
1,cage,16,VAMP,1,1,0.0114993,346877,1104,26.8302,16,1343,6,-0.000843271,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,17,isSafe,1,1,0.0634579,65916,874,24.3444,14,1219,0,0.00414217,0.00249477,0,0,0.0,0.0,8727,870,0.100149,0,0,0,True
1,cage,17,qpFixed,1,1,0.0153889,8366,126,25.016,1599,1599,0,0.0013111,0.00249477,0,0,0.0237066,0.0,120,76,1.05,0,0,0,True
1,cage,17,bubbleCBF,1,1,0.0177404,7938,123,27.2797,1756,1756,0,0.0010623,0.00249477,0,0,0.0253194,0.0289746,120,76,1.025,0,0,0,True
1,cage,17,qpFreeGate,1,1,0.0869334,67868,1490,17.7497,1068,1068,0,0.00447767,0.00249477,0,0,0.0298245,0.0,9144,1458,0.162948,0,0,0,True
1,cage,17,VAMP,1,1,0.00159191,66537,213,27.9971,16,1401,12,-0.00352313,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,18,isSafe,1,1,0.120424,121199,1666,22.0548,13,1104,1,-8.35809e-06,0.00249477,0,0,0.0,0.0,15780,1663,0.105577,0,0,0,False
1,cage,18,qpFixed,1,1,0.00971614,5176,88,14.3968,969,969,0,0.000808628,0.00249477,0,0,0.0246879,0.0,71,49,1.23944,0,0,0,True
1,cage,18,bubbleCBF,1,1,0.0114212,4947,83,14.7516,890,890,0,0.000849421,0.00249477,0,0,0.0268654,0.0307257,71,49,1.16901,0,0,0,True
1,cage,18,qpFreeGate,1,1,0.0250877,21942,471,25.9461,1594,1594,0,0.00464547,0.00249477,0,0,0.0311708,0.0,2388,453,0.197236,0,0,0,True
1,cage,18,VAMP,1,1,0.0294839,736665,2397,24.2271,15,1213,5,-0.00121551,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,19,isSafe,1,1,0.193105,178099,2688,18.0904,12,906,0,0.00121645,0.00249477,0,0,0.0,0.0,27536,2685,0.0976177,0,0,0,True
1,cage,19,qpFixed,1,1,0.003065,1592,32,17.1779,1155,1155,0,0.000732688,0.00249477,0,0,0.0248622,0.0,20,14,1.6,0,0,0,True
1,cage,19,bubbleCBF,1,1,0.00733071,3101,50,19.0244,1265,1265,0,0.00248016,0.00249477,0,0,0.0252807,0.0228958,47,29,1.06383,0,0,0,True
1,cage,19,qpFreeGate,1,1,0.0529968,43271,964,22.2099,1343,1343,0,0.00127329,0.00249477,0,0,0.0302886,0.0,5676,935,0.169838,0,0,0,True
1,cage,19,VAMP,1,1,0.0136591,391110,1250,25.5522,14,1279,14,-0.00232984,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
1,cage,20,isSafe,1,1,0.063467,66702,887,26.8187,15,1342,2,-0.000493197,0.00249477,0,0,0.0,0.0,8270,884,0.107255,0,0,0,False
1,cage,20,qpFixed,1,1,0.00860985,4555,80,14.1942,892,892,1,-0.000289921,0.00249477,0,0,0.0249743,0.0,63,41,1.26984,0,0,0,False
1,cage,20,bubbleCBF,1,1,0.00313981,1373,34,14.4312,853,853,4,-0.000948333,0.00249477,0,0,0.0325824,0.0582666,16,14,2.125,0,0,0,False
1,cage,20,qpFreeGate,1,1,0.158078,112366,2690,27.9207,1699,1699,0,0.00275987,0.00249477,0,0,0.029298,0.0,16721,2639,0.160876,0,0,0,True
1,cage,20,VAMP,1,1,0.0111142,329750,1080,18.5658,11,930,5,-0.00290683,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_tall,1,isSafe,1,1,0.000715291,781,11,13.2245,8,663,0,0.00385175,0.00249477,0,0,0.0,0.0,22,7,0.5,0,0,0,True
2,bookshelf_tall,1,qpFixed,1,1,0.000241471,190,7,6.99233,381,381,0,0.00215008,0.00249477,0,0,0.0368017,0.0,1,1,7,0,0,0,True
2,bookshelf_tall,1,bubbleCBF,1,1,0.000214235,120,8,7.15721,398,398,3,-0.00539587,0.00249477,0,0,0.0596434,0.441667,1,1,8,0,0,0,False
2,bookshelf_tall,1,qpFreeGate,1,0,5.00002,1521106,52319,0.0,0,0,0,inf,inf,0,0,0.0251755,0.0,390637,52317,0.133933,0,0,0,False
2,bookshelf_tall,1,VAMP,1,1,4.3184e-05,469,7,8.35195,6,419,2,-0.00365623,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_tall,2,isSafe,1,1,0.00396167,4570,54,14.1251,9,708,2,-0.000549665,0.00249477,0,0,0.0,0.0,278,50,0.194245,0,0,0,False
2,bookshelf_tall,2,qpFixed,1,1,0.000302405,252,9,8.05138,505,505,0,0.000632187,0.00249477,0,0,0.0319499,0.0,1,1,9,0,0,0,True
2,bookshelf_tall,2,bubbleCBF,1,1,0.000122548,70,7,8.20068,440,440,0,0.00126467,0.00249477,0,0,0.117153,0.314286,1,1,7,0,0,0,True
2,bookshelf_tall,2,qpFreeGate,1,1,0.00121687,1153,32,14.0079,859,859,0,0.00313871,0.00249477,0,0,0.0339981,0.0,68,25,0.470588,0,0,0,True
2,bookshelf_tall,2,VAMP,1,1,0.000539766,16945,72,17.6964,10,886,2,-0.000531344,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_tall,8,isSafe,1,1,0.00249677,2880,35,16.0707,10,805,6,-0.00213992,0.00249477,0,0,0.0,0.0,152,30,0.230263,0,0,0,False
2,bookshelf_tall,8,qpFixed,1,1,0.00103017,564,16,11.2029,743,743,0,0.000113726,0.00249477,0,0,0.0299381,0.0,4,4,4,0,0,0,True
2,bookshelf_tall,8,bubbleCBF,1,1,0.0014104,627,22,13.1854,881,881,2,-0.000508121,0.00249477,0,0,0.0297602,0.0111643,5,5,4.4,0,0,0,False
2,bookshelf_tall,8,qpFreeGate,1,0,5.00001,1464263,49674,0.0,0,0,0,inf,inf,0,0,0.0248719,0.0,388949,49672,0.127713,0,0,0,False
2,bookshelf_tall,8,VAMP,1,1,0.000131731,3368,20,19.5916,11,981,0,0.000278469,0.00150223,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_tall,9,isSafe,1,1,0.00894802,10194,117,14.0248,9,703,8,-0.00224995,0.00249477,0,0,0.0,0.0,831,113,0.140794,0,0,0,False
2,bookshelf_tall,9,qpFixed,1,1,0.00061222,339,12,9.68906,645,645,1,-0.00224995,0.00249477,0,0,0.0303228,0.0,3,3,4,0,0,0,False
2,bookshelf_tall,9,bubbleCBF,1,1,0.00145608,598,16,12.5933,734,734,1,-0.00224995,0.00249477,0,0,0.0361776,0.0702341,8,7,2,0,0,0,False
2,bookshelf_tall,9,qpFreeGate,1,0,5.00001,1460225,49473,0.0,0,0,0,inf,inf,0,0,0.024871,0.0,387901,49471,0.12754,0,0,0,False
2,bookshelf_tall,9,VAMP,1,1,0.00018438,4785,28,9.4535,6,474,2,-0.00224995,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_tall,10,isSafe,1,1,0.000862409,973,13,5.75164,4,289,1,-3.43804e-05,0.00249477,0,0,0.0,0.0,28,10,0.464286,0,0,0,False
2,bookshelf_tall,10,qpFixed,1,1,0.000462659,255,10,6.54378,381,381,2,-0.000152977,0.00249477,0,0,0.0333953,0.0,2,2,5,0,0,0,False
2,bookshelf_tall,10,bubbleCBF,1,1,0.000519154,241,10,6.78279,393,393,2,-0.0001659,0.00249477,0,0,0.0354395,0.0373444,2,2,5,0,0,0,False
2,bookshelf_tall,10,qpFreeGate,1,0,5.00004,1420011,47692,0.0,0,0,0,inf,inf,0,0,0.024746,0.0,382865,47690,0.124566,0,0,0,False
2,bookshelf_tall,10,VAMP,1,1,8.8265e-05,2201,13,5.75164,4,289,1,-3.43804e-05,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_tall,11,isSafe,1,1,0.0116066,13181,151,21.1546,12,1059,0,0.0020406,0.00249477,0,0,0.0,0.0,1157,146,0.13051,0,0,0,True
2,bookshelf_tall,11,qpFixed,1,1,0.000492452,298,9,7.67656,512,512,0,0.000351352,0.00249477,0,0,0.0283258,0.0,2,2,4.5,0,0,0,True
2,bookshelf_tall,11,bubbleCBF,1,1,0.000558689,258,10,8.63846,548,548,0,0.000329428,0.00249477,0,0,0.0362059,0.131783,2,2,5,0,0,0,True
2,bookshelf_tall,11,qpFreeGate,1,0,5.00002,1473051,50402,0.0,0,0,0,inf,inf,0,0,0.0251772,0.0,378425,50400,0.133189,0,0,0,False
2,bookshelf_tall,11,VAMP,1,1,0.000275432,8969,40,21.8011,12,1092,7,-0.00326232,0.00178204,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_tall,15,isSafe,1,1,0.00984892,11148,127,15.8392,9,793,0,0.000562582,0.00249477,0,0,0.0,0.0,1004,124,0.126494,0,0,0,True
2,bookshelf_tall,15,qpFixed,1,1,0.00164262,890,22,15.2435,948,948,2,-0.00401611,0.00249477,0,0,0.0261166,0.0,8,7,2.75,0,0,0,False
2,bookshelf_tall,15,bubbleCBF,1,1,0.00153561,674,18,11.5087,735,735,0,0.000339088,0.00249477,0,0,0.0321483,0.102374,6,5,3,0,0,0,True
2,bookshelf_tall,15,qpFreeGate,1,0,5.00001,1434260,47650,0.0,0,0,0,inf,inf,0,0,0.0243572,0.0,400479,47648,0.118983,0,0,0,False
2,bookshelf_tall,15,VAMP,1,1,0.000455218,12637,59,11.9438,7,599,0,0.0029438,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_tall,17,isSafe,1,1,0.00129601,1474,19,10.9159,7,547,0,0.000965609,0.00249477,0,0,0.0,0.0,60,15,0.316667,0,0,0,True
2,bookshelf_tall,17,qpFixed,1,1,0.000585874,331,10,8.85773,560,560,12,-0.00290701,0.00249477,0,0,0.0299538,0.0,3,3,3.33333,0,0,0,False
2,bookshelf_tall,17,bubbleCBF,1,1,0.00063786,276,10,9.5358,579,579,10,-0.00454348,0.00249477,0,0,0.0377256,0.0688406,3,3,3.33333,0,0,0,False
2,bookshelf_tall,17,qpFreeGate,1,0,5.00002,1472608,50386,0.0,0,0,0,inf,inf,0,0,0.0251473,0.0,380485,50384,0.132426,0,0,0,False
2,bookshelf_tall,17,VAMP,1,1,0.000129643,3044,20,11.2544,7,564,0,0.000965609,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_tall,19,isSafe,1,1,0.00165767,1870,21,9.83011,6,493,4,-0.00194479,0.00249477,0,0,0.0,0.0,134,18,0.156716,0,0,0,False
2,bookshelf_tall,19,qpFixed,1,1,0.000642246,330,14,9.91689,679,679,0,0.000149639,0.00249477,0,0,0.0309782,0.0,3,3,4.66667,0,0,0,True
2,bookshelf_tall,19,bubbleCBF,1,1,0.000590689,259,10,8.60122,554,554,4,-0.00213466,0.00249477,0,0,0.0347086,0.03861,2,2,5,0,0,0,False
2,bookshelf_tall,19,qpFreeGate,1,1,0.00189464,1695,40,11.0475,687,687,0,0.00338547,0.00249477,0,0,0.0335885,0.0,152,33,0.263158,0,0,0,True
2,bookshelf_tall,19,VAMP,1,1,4.1155e-05,1038,7,9.62851,6,483,11,-0.00194479,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_tall,22,isSafe,1,1,0.00704997,8061,92,18.2926,11,916,0,0.0026614,0.00249477,0,0,0.0,0.0,682,88,0.134897,0,0,0,True
2,bookshelf_tall,22,qpFixed,1,1,0.00194978,1041,24,14.954,982,982,4,-0.000490221,0.00249477,0,0,0.027031,0.0,8,7,3,0,0,0,False
2,bookshelf_tall,22,bubbleCBF,1,1,0.00225641,1001,23,15.6161,1033,1033,0,8.78394e-05,0.00249477,0,0,0.0283409,0.018981,8,7,2.875,0,0,0,True
2,bookshelf_tall,22,qpFreeGate,1,0,5.00001,1465679,49436,0.0,0,0,0,inf,inf,0,0,0.0247658,0.0,393091,49434,0.125762,0,0,0,False
2,bookshelf_tall,22,VAMP,1,1,0.000353439,10589,51,16.7206,10,838,14,-0.00221653,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_tall,23,isSafe,1,1,0.00136459,1540,19,16.0496,10,804,0,0.000800267,0.00249477,0,0,0.0,0.0,80,15,0.2375,0,0,0,True
2,bookshelf_tall,23,qpFixed,1,1,0.00188222,1005,20,14.5983,928,928,3,-0.00263151,0.00249477,0,0,0.0264408,0.0,11,10,1.81818,0,0,0,False
2,bookshelf_tall,23,bubbleCBF,1,1,0.00188584,821,19,14.4482,923,923,1,-1.24337e-05,0.00249477,0,0,0.0281094,0.0840438,9,8,2.11111,0,0,0,False
2,bookshelf_tall,23,qpFreeGate,1,1,0.00134205,1275,31,7.606,419,419,0,0.00424879,0.00249477,0,0,0.0330804,0.0,84,26,0.369048,0,0,0,True
2,bookshelf_tall,23,VAMP,1,1,9.7495e-05,2764,15,15.236,9,763,9,-0.00308793,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_tall,28,isSafe,1,1,0.000513335,572,9,10.2213,7,513,0,0.00290802,0.00249477,0,0,0.0,0.0,18,4,0.5,0,0,0,True
2,bookshelf_tall,28,qpFixed,1,1,0.000274044,229,8,6.51446,454,454,0,0.000206798,0.00249477,0,0,0.0284474,0.0,1,1,8,0,0,0,True
2,bookshelf_tall,28,bubbleCBF,1,1,0.000135084,77,7,7.63304,423,423,0,0.000829255,0.00249477,0,0,0.0991304,0.467532,1,1,7,0,0,0,True
2,bookshelf_tall,28,qpFreeGate,1,0,5.00001,1448229,49165,0.0,0,0,0,inf,inf,0,0,0.0249143,0.0,383110,49163,0.128331,0,0,0,False
2,bookshelf_tall,28,VAMP,1,1,6.0866e-05,1559,10,10.2213,7,513,0,0.00290802,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_tall,29,isSafe,1,1,0.00112112,1267,17,14.0815,9,706,0,8.09397e-05,0.00249477,0,0,0.0,0.0,54,13,0.314815,0,0,0,True
2,bookshelf_tall,29,qpFixed,1,1,0.000418789,241,9,6.92159,442,442,1,-0.000258359,0.00249477,0,0,0.0320662,0.0,2,2,4.5,0,0,0,False
2,bookshelf_tall,29,bubbleCBF,1,1,0.000458789,203,10,7.231,442,442,1,-0.000258473,0.00249477,0,0,0.0384781,0.0837438,2,2,5,0,0,0,False
2,bookshelf_tall,29,qpFreeGate,1,0,5.00004,1445484,48258,0.0,0,0,0,inf,inf,0,0,0.0244929,0.0,398301,48256,0.12116,0,0,0,False
